starttime	seconds	ctime	dtime	ttime	wait
Sun Mar 23 23:37:23 2014	1395614243	11	24	35	24
Sun Mar 23 23:37:23 2014	1395614243	11	24	35	22
Sun Mar 23 23:37:23 2014	1395614243	11	24	35	24
Sun Mar 23 23:37:23 2014	1395614243	11	24	35	23
Sun Mar 23 23:37:23 2014	1395614243	12	25	37	23
Sun Mar 23 23:37:23 2014	1395614243	12	25	37	23
Sun Mar 23 23:37:23 2014	1395614243	12	25	37	24
Sun Mar 23 23:37:23 2014	1395614243	12	25	38	24
Sun Mar 23 23:37:23 2014	1395614243	12	26	38	25
Sun Mar 23 23:37:23 2014	1395614243	12	26	38	26
Sun Mar 23 23:37:23 2014	1395614243	12	27	39	27
Sun Mar 23 23:37:23 2014	1395614243	12	27	39	27
Sun Mar 23 23:37:23 2014	1395614243	12	28	40	28
Sun Mar 23 23:37:23 2014	1395614243	12	29	41	28
Sun Mar 23 23:37:23 2014	1395614243	12	29	41	28
Sun Mar 23 23:37:23 2014	1395614243	12	29	41	29
Sun Mar 23 23:37:23 2014	1395614243	12	30	41	29
Sun Mar 23 23:37:23 2014	1395614243	12	30	42	30
Sun Mar 23 23:37:23 2014	1395614243	12	31	42	30
Sun Mar 23 23:37:23 2014	1395614243	12	31	43	31
Sun Mar 23 23:37:23 2014	1395614243	12	33	44	31
Sun Mar 23 23:37:23 2014	1395614243	12	33	44	33
Sun Mar 23 23:37:23 2014	1395614243	12	33	45	33
Sun Mar 23 23:37:23 2014	1395614243	12	33	45	33
Sun Mar 23 23:37:23 2014	1395614243	12	34	45	34
Sun Mar 23 23:37:23 2014	1395614243	12	35	46	34
Sun Mar 23 23:37:23 2014	1395614243	11	35	46	34
Sun Mar 23 23:37:23 2014	1395614243	12	36	47	35
Sun Mar 23 23:37:23 2014	1395614243	11	36	48	36
Sun Mar 23 23:37:23 2014	1395614243	12	37	48	36
Sun Mar 23 23:37:23 2014	1395614243	11	37	49	37
Sun Mar 23 23:37:29 2014	1395614249	5	44	49	44
Sun Mar 23 23:37:29 2014	1395614249	5	44	49	44
Sun Mar 23 23:37:29 2014	1395614249	1	48	49	48
Sun Mar 23 23:37:29 2014	1395614249	5	44	49	44
Sun Mar 23 23:37:29 2014	1395614249	5	44	49	44
Sun Mar 23 23:37:29 2014	1395614249	5	45	49	45
Sun Mar 23 23:37:23 2014	1395614243	11	38	49	38
Sun Mar 23 23:37:23 2014	1395614243	11	38	50	38
Sun Mar 23 23:37:29 2014	1395614249	5	45	50	45
Sun Mar 23 23:37:23 2014	1395614243	11	38	50	38
Sun Mar 23 23:37:29 2014	1395614249	4	45	50	45
Sun Mar 23 23:37:29 2014	1395614249	4	46	50	46
Sun Mar 23 23:37:29 2014	1395614249	4	46	50	46
Sun Mar 23 23:37:23 2014	1395614243	11	39	50	39
Sun Mar 23 23:37:29 2014	1395614249	4	47	51	46
Sun Mar 23 23:37:23 2014	1395614243	11	39	51	39
Sun Mar 23 23:37:29 2014	1395614249	4	47	51	47
Sun Mar 23 23:37:29 2014	1395614249	4	47	51	47
Sun Mar 23 23:37:29 2014	1395614249	4	48	51	48
Sun Mar 23 23:37:29 2014	1395614249	4	48	52	48
Sun Mar 23 23:37:23 2014	1395614243	11	41	52	40
Sun Mar 23 23:37:23 2014	1395614243	11	41	52	40
Sun Mar 23 23:37:29 2014	1395614249	3	48	52	48
Sun Mar 23 23:37:23 2014	1395614243	11	41	52	41
Sun Mar 23 23:37:29 2014	1395614249	3	49	52	49
Sun Mar 23 23:37:29 2014	1395614249	3	49	52	49
Sun Mar 23 23:37:23 2014	1395614243	11	41	52	41
Sun Mar 23 23:37:29 2014	1395614249	3	49	52	49
Sun Mar 23 23:37:23 2014	1395614243	10	43	53	43
Sun Mar 23 23:37:23 2014	1395614243	10	43	53	43
Sun Mar 23 23:37:29 2014	1395614249	3	50	53	50
Sun Mar 23 23:37:29 2014	1395614249	3	50	53	50
Sun Mar 23 23:37:23 2014	1395614243	10	43	53	43
Sun Mar 23 23:37:29 2014	1395614249	3	50	53	50
Sun Mar 23 23:37:29 2014	1395614249	3	51	53	51
Sun Mar 23 23:37:23 2014	1395614243	10	44	54	43
Sun Mar 23 23:37:23 2014	1395614243	10	44	54	43
Sun Mar 23 23:37:29 2014	1395614249	3	51	54	51
Sun Mar 23 23:37:23 2014	1395614243	11	43	54	41
Sun Mar 23 23:37:29 2014	1395614249	3	51	54	51
Sun Mar 23 23:37:23 2014	1395614243	10	44	54	44
Sun Mar 23 23:37:29 2014	1395614249	3	52	54	52
Sun Mar 23 23:37:29 2014	1395614249	3	52	54	52
Sun Mar 23 23:37:29 2014	1395614249	2	52	55	52
Sun Mar 23 23:37:29 2014	1395614249	4	50	55	50
Sun Mar 23 23:37:29 2014	1395614249	2	52	55	52
Sun Mar 23 23:37:23 2014	1395614243	10	45	55	44
Sun Mar 23 23:37:29 2014	1395614249	2	53	55	53
Sun Mar 23 23:37:23 2014	1395614243	9	46	55	46
Sun Mar 23 23:37:23 2014	1395614243	10	46	55	44
Sun Mar 23 23:37:29 2014	1395614249	2	53	55	53
Sun Mar 23 23:37:29 2014	1395614249	2	54	56	53
Sun Mar 23 23:37:38 2014	1395614258	2	54	56	54
Sun Mar 23 23:37:29 2014	1395614249	2	54	56	54
Sun Mar 23 23:37:37 2014	1395614257	2	54	56	54
Sun Mar 23 23:37:29 2014	1395614249	2	54	56	54
Sun Mar 23 23:37:27 2014	1395614247	2	54	56	54
Sun Mar 23 23:37:30 2014	1395614250	2	54	56	54
Sun Mar 23 23:37:30 2014	1395614250	2	54	56	54
Sun Mar 23 23:37:38 2014	1395614258	2	55	56	55
Sun Mar 23 23:37:30 2014	1395614250	2	54	56	54
Sun Mar 23 23:37:38 2014	1395614258	1	56	56	56
Sun Mar 23 23:37:23 2014	1395614243	10	47	56	45
Sun Mar 23 23:37:38 2014	1395614258	3	54	56	53
Sun Mar 23 23:37:29 2014	1395614249	1	55	56	55
Sun Mar 23 23:37:33 2014	1395614253	2	55	56	54
Sun Mar 23 23:37:29 2014	1395614249	4	53	56	52
Sun Mar 23 23:37:29 2014	1395614249	2	55	56	54
Sun Mar 23 23:37:27 2014	1395614247	2	55	56	54
Sun Mar 23 23:37:37 2014	1395614257	2	54	56	54
Sun Mar 23 23:37:29 2014	1395614249	2	54	56	54
Sun Mar 23 23:37:38 2014	1395614258	2	54	56	54
Sun Mar 23 23:37:27 2014	1395614247	2	54	56	54
Sun Mar 23 23:37:30 2014	1395614250	2	55	56	55
Sun Mar 23 23:37:38 2014	1395614258	1	55	56	55
Sun Mar 23 23:37:23 2014	1395614243	9	47	56	46
Sun Mar 23 23:37:38 2014	1395614258	1	55	57	55
Sun Mar 23 23:37:38 2014	1395614258	3	54	57	54
Sun Mar 23 23:37:36 2014	1395614256	2	54	57	54
Sun Mar 23 23:37:34 2014	1395614254	2	54	57	54
Sun Mar 23 23:37:34 2014	1395614254	2	54	57	54
Sun Mar 23 23:37:30 2014	1395614250	2	55	57	55
Sun Mar 23 23:37:37 2014	1395614257	2	55	57	55
Sun Mar 23 23:37:27 2014	1395614247	2	55	57	55
Sun Mar 23 23:37:29 2014	1395614249	2	55	57	55
Sun Mar 23 23:37:36 2014	1395614256	2	54	57	54
Sun Mar 23 23:37:23 2014	1395614243	9	47	57	47
Sun Mar 23 23:37:37 2014	1395614257	2	55	57	54
Sun Mar 23 23:37:36 2014	1395614256	1	55	57	55
Sun Mar 23 23:37:38 2014	1395614258	2	55	57	55
Sun Mar 23 23:37:37 2014	1395614257	2	55	57	54
Sun Mar 23 23:37:38 2014	1395614258	2	55	57	55
Sun Mar 23 23:37:33 2014	1395614253	2	55	57	55
Sun Mar 23 23:37:27 2014	1395614247	2	55	57	55
Sun Mar 23 23:37:34 2014	1395614254	2	55	57	55
Sun Mar 23 23:37:34 2014	1395614254	2	55	57	55
Sun Mar 23 23:37:38 2014	1395614258	1	56	57	55
Sun Mar 23 23:37:27 2014	1395614247	2	55	57	55
Sun Mar 23 23:37:31 2014	1395614251	1	56	57	55
Sun Mar 23 23:37:30 2014	1395614250	1	55	57	55
Sun Mar 23 23:37:29 2014	1395614249	2	55	57	55
Sun Mar 23 23:37:36 2014	1395614256	1	56	57	56
Sun Mar 23 23:37:38 2014	1395614258	1	56	57	56
Sun Mar 23 23:37:36 2014	1395614256	1	56	57	56
Sun Mar 23 23:37:37 2014	1395614257	2	55	57	55
Sun Mar 23 23:37:36 2014	1395614256	2	55	57	55
Sun Mar 23 23:37:30 2014	1395614250	1	56	57	56
Sun Mar 23 23:37:36 2014	1395614256	2	55	57	55
Sun Mar 23 23:37:30 2014	1395614250	2	55	57	55
Sun Mar 23 23:37:29 2014	1395614249	1	56	57	56
Sun Mar 23 23:37:37 2014	1395614257	2	55	57	55
Sun Mar 23 23:37:23 2014	1395614243	2	55	57	55
Sun Mar 23 23:37:38 2014	1395614258	2	55	57	55
Sun Mar 23 23:37:36 2014	1395614256	1	56	57	56
Sun Mar 23 23:37:36 2014	1395614256	2	55	57	55
Sun Mar 23 23:37:38 2014	1395614258	2	55	57	55
Sun Mar 23 23:37:27 2014	1395614247	1	56	57	56
Sun Mar 23 23:37:37 2014	1395614257	1	56	57	56
Sun Mar 23 23:37:27 2014	1395614247	1	56	57	56
Sun Mar 23 23:37:33 2014	1395614253	1	56	57	56
Sun Mar 23 23:37:30 2014	1395614250	1	56	57	56
Sun Mar 23 23:37:38 2014	1395614258	1	56	57	56
Sun Mar 23 23:37:34 2014	1395614254	2	56	57	55
Sun Mar 23 23:37:34 2014	1395614254	2	56	57	55
Sun Mar 23 23:37:38 2014	1395614258	1	56	57	56
Sun Mar 23 23:37:23 2014	1395614243	9	48	57	46
Sun Mar 23 23:37:30 2014	1395614250	1	56	58	56
Sun Mar 23 23:37:33 2014	1395614253	2	56	58	56
Sun Mar 23 23:37:36 2014	1395614256	1	57	58	56
Sun Mar 23 23:37:36 2014	1395614256	1	57	58	56
Sun Mar 23 23:37:41 2014	1395614261	2	56	58	56
Sun Mar 23 23:37:30 2014	1395614250	1	56	58	56
Sun Mar 23 23:37:29 2014	1395614249	2	56	58	56
Sun Mar 23 23:37:23 2014	1395614243	2	56	58	56
Sun Mar 23 23:37:28 2014	1395614248	2	56	58	56
Sun Mar 23 23:37:37 2014	1395614257	2	56	58	56
Sun Mar 23 23:37:27 2014	1395614247	1	56	58	56
Sun Mar 23 23:37:30 2014	1395614250	1	57	58	56
Sun Mar 23 23:37:38 2014	1395614258	2	56	58	56
Sun Mar 23 23:37:30 2014	1395614250	1	57	58	56
Sun Mar 23 23:37:38 2014	1395614258	2	56	58	56
Sun Mar 23 23:37:27 2014	1395614247	1	57	58	57
Sun Mar 23 23:37:36 2014	1395614256	2	56	58	56
Sun Mar 23 23:37:33 2014	1395614253	1	57	58	56
Sun Mar 23 23:37:38 2014	1395614258	1	57	58	57
Sun Mar 23 23:37:37 2014	1395614257	1	57	58	57
Sun Mar 23 23:37:34 2014	1395614254	2	56	58	56
Sun Mar 23 23:37:42 2014	1395614262	2	56	58	55
Sun Mar 23 23:37:38 2014	1395614258	1	57	58	57
Sun Mar 23 23:37:23 2014	1395614243	2	56	58	56
Sun Mar 23 23:37:29 2014	1395614249	3	55	58	54
Sun Mar 23 23:37:33 2014	1395614253	1	56	58	56
Sun Mar 23 23:37:34 2014	1395614254	2	56	58	56
Sun Mar 23 23:37:41 2014	1395614261	2	56	58	56
Sun Mar 23 23:37:37 2014	1395614257	2	56	58	56
Sun Mar 23 23:37:41 2014	1395614261	2	56	58	56
Sun Mar 23 23:37:33 2014	1395614253	1	57	58	57
Sun Mar 23 23:37:30 2014	1395614250	1	57	58	57
Sun Mar 23 23:37:41 2014	1395614261	1	57	58	57
Sun Mar 23 23:37:36 2014	1395614256	1	57	58	57
Sun Mar 23 23:37:28 2014	1395614248	1	57	58	56
Sun Mar 23 23:37:23 2014	1395614243	2	56	58	56
Sun Mar 23 23:37:29 2014	1395614249	1	57	58	57
Sun Mar 23 23:37:42 2014	1395614262	2	56	58	56
Sun Mar 23 23:37:25 2014	1395614245	2	56	58	56
Sun Mar 23 23:37:33 2014	1395614253	1	57	58	57
Sun Mar 23 23:37:27 2014	1395614247	1	57	58	57
Sun Mar 23 23:37:31 2014	1395614251	1	57	58	56
Sun Mar 23 23:37:34 2014	1395614254	1	57	58	57
Sun Mar 23 23:37:38 2014	1395614258	2	57	58	56
Sun Mar 23 23:37:23 2014	1395614243	2	56	58	56
Sun Mar 23 23:37:38 2014	1395614258	2	57	58	56
Sun Mar 23 23:37:30 2014	1395614250	1	57	58	57
Sun Mar 23 23:37:27 2014	1395614247	1	57	58	57
Sun Mar 23 23:37:37 2014	1395614257	1	57	58	57
Sun Mar 23 23:37:29 2014	1395614249	1	57	58	57
Sun Mar 23 23:37:26 2014	1395614246	1	57	58	57
Sun Mar 23 23:37:29 2014	1395614249	2	57	58	56
Sun Mar 23 23:37:31 2014	1395614251	1	57	58	57
Sun Mar 23 23:37:39 2014	1395614259	3	55	58	55
Sun Mar 23 23:37:30 2014	1395614250	1	57	58	57
Sun Mar 23 23:37:42 2014	1395614262	2	56	58	56
Sun Mar 23 23:37:26 2014	1395614246	1	57	58	57
Sun Mar 23 23:37:38 2014	1395614258	2	56	58	55
Sun Mar 23 23:37:37 2014	1395614257	1	57	58	57
Sun Mar 23 23:37:28 2014	1395614248	2	57	58	56
Sun Mar 23 23:37:31 2014	1395614251	1	58	58	57
Sun Mar 23 23:37:38 2014	1395614258	1	58	58	58
Sun Mar 23 23:37:42 2014	1395614262	2	56	58	56
Sun Mar 23 23:37:41 2014	1395614261	1	57	58	57
Sun Mar 23 23:37:30 2014	1395614250	1	57	58	57
Sun Mar 23 23:37:41 2014	1395614261	1	57	58	57
Sun Mar 23 23:37:36 2014	1395614256	2	57	58	56
Sun Mar 23 23:37:23 2014	1395614243	9	49	58	48
Sun Mar 23 23:37:41 2014	1395614261	1	57	58	57
Sun Mar 23 23:37:38 2014	1395614258	2	57	58	56
Sun Mar 23 23:37:40 2014	1395614260	1	57	58	57
Sun Mar 23 23:37:38 2014	1395614258	1	57	58	57
Sun Mar 23 23:37:36 2014	1395614256	2	56	58	56
Sun Mar 23 23:37:31 2014	1395614251	1	57	58	57
Sun Mar 23 23:37:31 2014	1395614251	1	57	58	57
Sun Mar 23 23:37:34 2014	1395614254	1	58	58	57
Sun Mar 23 23:37:41 2014	1395614261	1	57	58	57
Sun Mar 23 23:37:30 2014	1395614250	2	57	58	56
Sun Mar 23 23:37:23 2014	1395614243	9	49	58	48
Sun Mar 23 23:37:31 2014	1395614251	1	58	59	58
Sun Mar 23 23:37:26 2014	1395614246	1	58	59	58
Sun Mar 23 23:37:31 2014	1395614251	1	58	59	58
Sun Mar 23 23:37:36 2014	1395614256	1	58	59	58
Sun Mar 23 23:37:36 2014	1395614256	1	58	59	58
Sun Mar 23 23:37:28 2014	1395614248	1	57	59	57
Sun Mar 23 23:37:33 2014	1395614253	1	58	59	58
Sun Mar 23 23:37:23 2014	1395614243	2	57	59	57
Sun Mar 23 23:37:27 2014	1395614247	0	58	59	58
Sun Mar 23 23:37:40 2014	1395614260	1	57	59	57
Sun Mar 23 23:37:36 2014	1395614256	1	58	59	58
Sun Mar 23 23:37:26 2014	1395614246	1	58	59	58
Sun Mar 23 23:37:28 2014	1395614248	2	57	59	57
Sun Mar 23 23:37:23 2014	1395614243	2	57	59	57
Sun Mar 23 23:37:34 2014	1395614254	2	57	59	57
Sun Mar 23 23:37:23 2014	1395614243	9	50	59	49
Sun Mar 23 23:37:27 2014	1395614247	1	58	59	58
Sun Mar 23 23:37:33 2014	1395614253	1	58	59	58
Sun Mar 23 23:37:25 2014	1395614245	2	57	59	57
Sun Mar 23 23:37:38 2014	1395614258	2	57	59	57
Sun Mar 23 23:37:29 2014	1395614249	1	57	59	57
Sun Mar 23 23:37:38 2014	1395614258	1	57	59	57
Sun Mar 23 23:37:30 2014	1395614250	1	58	59	58
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:29 2014	1395614249	2	57	59	57
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:39 2014	1395614259	3	56	59	55
Sun Mar 23 23:37:39 2014	1395614259	3	56	59	56
Sun Mar 23 23:37:29 2014	1395614249	2	56	59	56
Sun Mar 23 23:37:39 2014	1395614259	3	56	59	56
Sun Mar 23 23:37:30 2014	1395614250	2	57	59	57
Sun Mar 23 23:37:36 2014	1395614256	2	57	59	57
Sun Mar 23 23:37:25 2014	1395614245	1	57	59	57
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	57
Sun Mar 23 23:37:37 2014	1395614257	1	58	59	58
Sun Mar 23 23:37:30 2014	1395614250	2	57	59	57
Sun Mar 23 23:37:41 2014	1395614261	1	57	59	57
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	57
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:40 2014	1395614260	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:42 2014	1395614262	2	57	59	57
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:36 2014	1395614256	2	57	59	57
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:31 2014	1395614251	1	58	59	58
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:25 2014	1395614245	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	2	57	59	57
Sun Mar 23 23:37:33 2014	1395614253	0	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	1	58	59	58
Sun Mar 23 23:37:31 2014	1395614251	0	59	59	58
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:28 2014	1395614248	1	58	59	58
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:23 2014	1395614243	2	57	59	57
Sun Mar 23 23:37:40 2014	1395614260	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	57
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:31 2014	1395614251	0	59	59	59
Sun Mar 23 23:37:30 2014	1395614250	1	58	59	58
Sun Mar 23 23:37:34 2014	1395614254	1	58	59	57
Sun Mar 23 23:37:26 2014	1395614246	1	58	59	58
Sun Mar 23 23:37:28 2014	1395614248	1	58	59	57
Sun Mar 23 23:37:36 2014	1395614256	1	58	59	58
Sun Mar 23 23:37:34 2014	1395614254	1	58	59	58
Sun Mar 23 23:37:34 2014	1395614254	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:30 2014	1395614250	1	59	59	58
Sun Mar 23 23:37:36 2014	1395614256	2	57	59	57
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:26 2014	1395614246	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:39 2014	1395614259	3	57	59	56
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:36 2014	1395614256	0	59	59	59
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:30 2014	1395614250	1	58	59	58
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:31 2014	1395614251	0	59	59	59
Sun Mar 23 23:37:36 2014	1395614256	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:34 2014	1395614254	1	58	59	58
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:39 2014	1395614259	3	57	59	56
Sun Mar 23 23:37:30 2014	1395614250	2	58	59	57
Sun Mar 23 23:37:42 2014	1395614262	2	57	59	57
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:25 2014	1395614245	1	58	59	58
Sun Mar 23 23:37:30 2014	1395614250	2	58	59	57
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	1	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:36 2014	1395614256	1	58	59	58
Sun Mar 23 23:37:31 2014	1395614251	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:41 2014	1395614261	1	58	59	58
Sun Mar 23 23:37:36 2014	1395614256	1	59	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:37 2014	1395614257	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:29 2014	1395614249	1	59	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:43 2014	1395614263	1	59	59	58
Sun Mar 23 23:37:36 2014	1395614256	2	58	59	57
Sun Mar 23 23:37:36 2014	1395614256	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:25 2014	1395614245	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:31 2014	1395614251	1	59	59	59
Sun Mar 23 23:37:41 2014	1395614261	1	59	59	58
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:27 2014	1395614247	1	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:29 2014	1395614249	1	58	59	58
Sun Mar 23 23:37:38 2014	1395614258	0	59	59	59
Sun Mar 23 23:37:27 2014	1395614247	0	59	59	59
Sun Mar 23 23:37:38 2014	1395614258	1	59	59	58
Sun Mar 23 23:37:27 2014	1395614247	1	59	59	59
Sun Mar 23 23:37:34 2014	1395614254	1	59	59	59
