starttime	seconds	ctime	dtime	ttime	wait
Sun Mar 23 23:42:25 2014	1395614545	122	70	193	44
Sun Mar 23 23:42:25 2014	1395614545	123	70	193	44
Sun Mar 23 23:42:25 2014	1395614545	122	71	193	44
Sun Mar 23 23:42:25 2014	1395614545	122	71	193	44
Sun Mar 23 23:42:25 2014	1395614545	123	70	193	44
Sun Mar 23 23:42:25 2014	1395614545	122	71	193	44
Sun Mar 23 23:42:25 2014	1395614545	123	70	194	44
Sun Mar 23 23:42:25 2014	1395614545	122	72	194	44
Sun Mar 23 23:42:25 2014	1395614545	124	70	194	44
Sun Mar 23 23:42:25 2014	1395614545	122	72	194	44
Sun Mar 23 23:42:25 2014	1395614545	122	72	194	44
Sun Mar 23 23:42:25 2014	1395614545	124	70	194	44
Sun Mar 23 23:42:25 2014	1395614545	122	72	194	44
Sun Mar 23 23:42:25 2014	1395614545	124	70	194	45
Sun Mar 23 23:42:25 2014	1395614545	122	72	194	44
Sun Mar 23 23:42:25 2014	1395614545	124	70	194	45
Sun Mar 23 23:42:25 2014	1395614545	125	70	195	45
Sun Mar 23 23:42:25 2014	1395614545	125	70	195	45
Sun Mar 23 23:42:25 2014	1395614545	125	70	195	45
Sun Mar 23 23:42:25 2014	1395614545	122	73	195	44
Sun Mar 23 23:42:25 2014	1395614545	125	70	195	45
Sun Mar 23 23:42:25 2014	1395614545	122	73	195	44
Sun Mar 23 23:42:25 2014	1395614545	122	74	195	44
Sun Mar 23 23:42:25 2014	1395614545	126	70	195	45
Sun Mar 23 23:42:25 2014	1395614545	122	74	196	44
Sun Mar 23 23:42:25 2014	1395614545	126	70	196	46
Sun Mar 23 23:42:25 2014	1395614545	122	74	196	44
Sun Mar 23 23:42:25 2014	1395614545	122	74	196	44
Sun Mar 23 23:42:25 2014	1395614545	126	70	196	46
Sun Mar 23 23:42:25 2014	1395614545	127	69	196	46
Sun Mar 23 23:42:25 2014	1395614545	127	70	197	46
Sun Mar 23 23:42:25 2014	1395614545	127	69	197	46
Sun Mar 23 23:42:25 2014	1395614545	122	75	197	74
Sun Mar 23 23:42:25 2014	1395614545	127	69	197	46
Sun Mar 23 23:42:25 2014	1395614545	122	75	197	74
Sun Mar 23 23:42:25 2014	1395614545	122	75	197	74
Sun Mar 23 23:42:25 2014	1395614545	128	69	197	46
Sun Mar 23 23:42:25 2014	1395614545	128	69	197	47
Sun Mar 23 23:42:25 2014	1395614545	138	59	197	52
Sun Mar 23 23:42:25 2014	1395614545	138	59	197	52
Sun Mar 23 23:42:25 2014	1395614545	138	60	197	52
Sun Mar 23 23:42:25 2014	1395614545	128	69	197	47
Sun Mar 23 23:42:25 2014	1395614545	123	75	197	44
Sun Mar 23 23:42:25 2014	1395614545	123	75	197	44
Sun Mar 23 23:42:25 2014	1395614545	128	69	198	47
Sun Mar 23 23:42:25 2014	1395614545	138	60	198	52
Sun Mar 23 23:42:25 2014	1395614545	129	69	198	47
Sun Mar 23 23:42:25 2014	1395614545	123	75	198	44
Sun Mar 23 23:42:25 2014	1395614545	138	60	198	52
Sun Mar 23 23:42:25 2014	1395614545	123	75	198	75
Sun Mar 23 23:42:25 2014	1395614545	123	75	198	45
Sun Mar 23 23:42:25 2014	1395614545	129	69	198	47
Sun Mar 23 23:42:25 2014	1395614545	138	61	198	52
Sun Mar 23 23:42:25 2014	1395614545	130	69	198	48
Sun Mar 23 23:42:25 2014	1395614545	129	69	198	47
Sun Mar 23 23:42:25 2014	1395614545	122	76	198	75
Sun Mar 23 23:42:25 2014	1395614545	123	75	198	45
Sun Mar 23 23:42:25 2014	1395614545	130	69	198	47
Sun Mar 23 23:42:25 2014	1395614545	129	69	198	47
Sun Mar 23 23:42:25 2014	1395614545	137	61	198	52
Sun Mar 23 23:42:25 2014	1395614545	130	69	199	48
Sun Mar 23 23:42:25 2014	1395614545	124	75	199	45
Sun Mar 23 23:42:25 2014	1395614545	137	62	199	52
Sun Mar 23 23:42:25 2014	1395614545	137	61	199	52
Sun Mar 23 23:42:25 2014	1395614545	130	69	199	48
Sun Mar 23 23:42:25 2014	1395614545	124	75	199	45
Sun Mar 23 23:42:25 2014	1395614545	141	58	199	54
Sun Mar 23 23:42:25 2014	1395614545	141	58	199	54
Sun Mar 23 23:42:25 2014	1395614545	131	69	199	48
Sun Mar 23 23:42:25 2014	1395614545	141	58	199	54
Sun Mar 23 23:42:25 2014	1395614545	124	75	199	45
Sun Mar 23 23:42:25 2014	1395614545	140	60	199	53
Sun Mar 23 23:42:25 2014	1395614545	140	60	199	53
Sun Mar 23 23:42:25 2014	1395614545	140	59	199	53
Sun Mar 23 23:42:25 2014	1395614545	131	69	199	48
Sun Mar 23 23:42:25 2014	1395614545	141	58	199	54
Sun Mar 23 23:42:25 2014	1395614545	142	57	200	55
Sun Mar 23 23:42:25 2014	1395614545	140	59	200	54
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	131	68	200	48
Sun Mar 23 23:42:25 2014	1395614545	140	59	200	53
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	45
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	54
Sun Mar 23 23:42:25 2014	1395614545	132	68	200	49
Sun Mar 23 23:42:25 2014	1395614545	137	63	200	52
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	54
Sun Mar 23 23:42:25 2014	1395614545	132	68	200	49
Sun Mar 23 23:42:25 2014	1395614545	132	68	200	49
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	137	63	200	52
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	132	68	200	49
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	137	63	200	52
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	133	68	200	49
Sun Mar 23 23:42:25 2014	1395614545	126	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	142	58	200	55
Sun Mar 23 23:42:25 2014	1395614545	142	59	200	54
Sun Mar 23 23:42:25 2014	1395614545	125	75	200	46
Sun Mar 23 23:42:25 2014	1395614545	133	68	200	49
Sun Mar 23 23:42:25 2014	1395614545	137	64	200	52
Sun Mar 23 23:42:25 2014	1395614545	141	59	201	54
Sun Mar 23 23:42:25 2014	1395614545	142	59	201	54
Sun Mar 23 23:42:25 2014	1395614545	142	59	201	55
Sun Mar 23 23:42:25 2014	1395614545	126	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	141	59	201	54
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	140	61	201	53
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	140	61	201	53
Sun Mar 23 23:42:25 2014	1395614545	140	61	201	53
Sun Mar 23 23:42:25 2014	1395614545	133	68	201	49
Sun Mar 23 23:42:25 2014	1395614545	140	61	201	53
Sun Mar 23 23:42:25 2014	1395614545	141	60	201	54
Sun Mar 23 23:42:25 2014	1395614545	126	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	141	60	201	54
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	140	60	201	54
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	138	63	201	53
Sun Mar 23 23:42:25 2014	1395614545	139	61	201	53
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	126	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	141	60	201	54
Sun Mar 23 23:42:25 2014	1395614545	139	62	201	53
Sun Mar 23 23:42:25 2014	1395614545	133	68	201	50
Sun Mar 23 23:42:25 2014	1395614545	136	65	201	52
Sun Mar 23 23:42:25 2014	1395614545	126	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	138	63	201	52
Sun Mar 23 23:42:25 2014	1395614545	139	62	201	53
Sun Mar 23 23:42:25 2014	1395614545	138	63	201	52
Sun Mar 23 23:42:25 2014	1395614545	136	65	201	52
Sun Mar 23 23:42:25 2014	1395614545	134	68	201	50
Sun Mar 23 23:42:25 2014	1395614545	139	62	201	53
Sun Mar 23 23:42:25 2014	1395614545	136	65	201	52
Sun Mar 23 23:42:25 2014	1395614545	136	65	201	51
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	127	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	139	63	201	53
Sun Mar 23 23:42:25 2014	1395614545	136	65	201	52
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	139	62	201	53
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	142	59	201	55
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	137	65	201	52
Sun Mar 23 23:42:25 2014	1395614545	127	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	142	59	201	55
Sun Mar 23 23:42:25 2014	1395614545	137	65	201	52
Sun Mar 23 23:42:25 2014	1395614545	134	68	201	50
Sun Mar 23 23:42:25 2014	1395614545	134	68	201	50
Sun Mar 23 23:42:25 2014	1395614545	137	64	201	52
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	127	75	201	46
Sun Mar 23 23:42:25 2014	1395614545	142	60	201	55
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	134	67	201	50
Sun Mar 23 23:42:25 2014	1395614545	127	75	202	46
Sun Mar 23 23:42:25 2014	1395614545	134	68	202	50
Sun Mar 23 23:42:25 2014	1395614545	134	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	136	65	202	52
Sun Mar 23 23:42:25 2014	1395614545	127	75	202	47
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	135	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	136	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	142	60	202	55
Sun Mar 23 23:42:25 2014	1395614545	136	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	136	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	135	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	136	65	202	52
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	142	60	202	54
Sun Mar 23 23:42:25 2014	1395614545	142	60	202	54
Sun Mar 23 23:42:25 2014	1395614545	136	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	136	66	202	52
Sun Mar 23 23:42:25 2014	1395614545	127	75	202	47
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	134	68	202	50
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	135	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	136	66	202	51
Sun Mar 23 23:42:25 2014	1395614545	141	61	202	54
Sun Mar 23 23:42:25 2014	1395614545	127	75	202	47
Sun Mar 23 23:42:25 2014	1395614545	141	61	202	54
Sun Mar 23 23:42:25 2014	1395614545	141	61	202	54
Sun Mar 23 23:42:25 2014	1395614545	141	61	202	54
Sun Mar 23 23:42:25 2014	1395614545	138	64	202	52
Sun Mar 23 23:42:25 2014	1395614545	134	68	202	50
Sun Mar 23 23:42:25 2014	1395614545	142	60	202	54
Sun Mar 23 23:42:25 2014	1395614545	141	61	202	54
Sun Mar 23 23:42:25 2014	1395614545	133	69	202	50
Sun Mar 23 23:42:25 2014	1395614545	140	62	202	54
Sun Mar 23 23:42:25 2014	1395614545	133	69	202	50
Sun Mar 23 23:42:25 2014	1395614545	141	61	202	54
Sun Mar 23 23:42:25 2014	1395614545	133	69	202	50
Sun Mar 23 23:42:25 2014	1395614545	127	75	202	47
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	140	62	202	54
Sun Mar 23 23:42:25 2014	1395614545	140	62	202	54
Sun Mar 23 23:42:25 2014	1395614545	128	75	202	47
Sun Mar 23 23:42:25 2014	1395614545	135	67	202	51
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	133	69	202	49
Sun Mar 23 23:42:25 2014	1395614545	139	63	202	53
Sun Mar 23 23:42:25 2014	1395614545	140	62	202	54
Sun Mar 23 23:42:25 2014	1395614545	139	63	202	53
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	140	63	202	53
Sun Mar 23 23:42:25 2014	1395614545	139	63	202	53
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	140	62	202	53
Sun Mar 23 23:42:25 2014	1395614545	138	64	202	53
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	140	63	202	53
Sun Mar 23 23:42:25 2014	1395614545	133	70	202	49
Sun Mar 23 23:42:25 2014	1395614545	129	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	128	74	202	47
Sun Mar 23 23:42:25 2014	1395614545	139	63	202	53
Sun Mar 23 23:42:25 2014	1395614545	139	64	203	53
Sun Mar 23 23:42:25 2014	1395614545	139	64	203	53
Sun Mar 23 23:42:25 2014	1395614545	129	74	203	47
Sun Mar 23 23:42:25 2014	1395614545	133	70	203	49
Sun Mar 23 23:42:25 2014	1395614545	133	70	203	49
Sun Mar 23 23:42:25 2014	1395614545	133	70	203	49
Sun Mar 23 23:42:25 2014	1395614545	132	70	203	49
Sun Mar 23 23:42:25 2014	1395614545	129	74	203	47
Sun Mar 23 23:42:25 2014	1395614545	132	71	203	49
Sun Mar 23 23:42:25 2014	1395614545	132	71	203	49
Sun Mar 23 23:42:25 2014	1395614545	129	74	203	48
Sun Mar 23 23:42:25 2014	1395614545	129	74	203	48
Sun Mar 23 23:42:25 2014	1395614545	132	71	203	49
Sun Mar 23 23:42:25 2014	1395614545	130	73	203	48
Sun Mar 23 23:42:25 2014	1395614545	129	74	203	48
Sun Mar 23 23:42:25 2014	1395614545	132	71	203	49
Sun Mar 23 23:42:25 2014	1395614545	130	73	203	48
Sun Mar 23 23:42:25 2014	1395614545	131	72	203	49
Sun Mar 23 23:42:25 2014	1395614545	132	71	203	49
Sun Mar 23 23:42:25 2014	1395614545	130	73	203	48
Sun Mar 23 23:42:25 2014	1395614545	130	73	203	48
Sun Mar 23 23:42:25 2014	1395614545	132	71	203	49
Sun Mar 23 23:42:25 2014	1395614545	130	73	203	48
Sun Mar 23 23:42:25 2014	1395614545	132	72	203	49
Sun Mar 23 23:42:25 2014	1395614545	131	72	203	49
Sun Mar 23 23:42:25 2014	1395614545	129	74	203	48
Sun Mar 23 23:42:25 2014	1395614545	130	73	203	48
Sun Mar 23 23:42:25 2014	1395614545	131	72	203	49
Sun Mar 23 23:42:25 2014	1395614545	131	73	203	49
Sun Mar 23 23:42:25 2014	1395614545	131	72	203	49
Sun Mar 23 23:42:25 2014	1395614545	130	74	203	48
Sun Mar 23 23:42:25 2014	1395614545	137	68	204	52
Sun Mar 23 23:42:25 2014	1395614545	137	68	205	52
Sun Mar 23 23:42:25 2014	1395614545	122	83	205	75
Sun Mar 23 23:42:25 2014	1395614545	137	68	205	52
Sun Mar 23 23:42:25 2014	1395614545	122	84	205	75
Sun Mar 23 23:42:25 2014	1395614545	121	84	205	75
Sun Mar 23 23:42:25 2014	1395614545	121	84	205	76
Sun Mar 23 23:42:25 2014	1395614545	121	84	205	76
Sun Mar 23 23:42:25 2014	1395614545	121	84	205	76
Sun Mar 23 23:42:25 2014	1395614545	137	69	205	52
Sun Mar 23 23:42:25 2014	1395614545	121	85	206	76
Sun Mar 23 23:42:25 2014	1395614545	137	69	206	52
Sun Mar 23 23:42:25 2014	1395614545	121	85	206	76
Sun Mar 23 23:42:25 2014	1395614545	136	69	206	52
Sun Mar 23 23:42:25 2014	1395614545	121	85	206	76
Sun Mar 23 23:42:25 2014	1395614545	136	70	206	52
Sun Mar 23 23:42:25 2014	1395614545	121	85	206	76
Sun Mar 23 23:42:25 2014	1395614545	136	70	206	52
Sun Mar 23 23:42:25 2014	1395614545	121	86	207	76
Sun Mar 23 23:42:25 2014	1395614545	121	86	207	76
Sun Mar 23 23:42:25 2014	1395614545	121	86	207	76
Sun Mar 23 23:42:25 2014	1395614545	142	65	207	55
Sun Mar 23 23:42:25 2014	1395614545	121	87	207	77
Sun Mar 23 23:42:25 2014	1395614545	121	87	208	77
Sun Mar 23 23:42:25 2014	1395614545	121	87	208	77
Sun Mar 23 23:42:25 2014	1395614545	121	86	208	77
Sun Mar 23 23:42:25 2014	1395614545	121	87	208	77
Sun Mar 23 23:42:25 2014	1395614545	121	87	208	77
Sun Mar 23 23:42:25 2014	1395614545	121	88	209	77
Sun Mar 23 23:42:25 2014	1395614545	121	88	209	77
Sun Mar 23 23:42:25 2014	1395614545	121	88	209	77
Sun Mar 23 23:42:25 2014	1395614545	120	88	209	77
Sun Mar 23 23:42:25 2014	1395614545	121	88	209	77
Sun Mar 23 23:42:25 2014	1395614545	120	89	209	77
Sun Mar 23 23:42:25 2014	1395614545	121	89	209	77
Sun Mar 23 23:42:25 2014	1395614545	142	68	209	55
Sun Mar 23 23:42:25 2014	1395614545	136	73	210	52
Sun Mar 23 23:42:25 2014	1395614545	142	68	210	55
Sun Mar 23 23:42:25 2014	1395614545	142	68	210	55
Sun Mar 23 23:42:25 2014	1395614545	141	68	210	55
Sun Mar 23 23:42:25 2014	1395614545	136	74	210	52
Sun Mar 23 23:42:25 2014	1395614545	141	69	210	55
Sun Mar 23 23:42:25 2014	1395614545	136	74	210	52
Sun Mar 23 23:42:25 2014	1395614545	141	69	210	55
Sun Mar 23 23:42:25 2014	1395614545	136	74	210	52
Sun Mar 23 23:42:25 2014	1395614545	141	69	210	55
Sun Mar 23 23:42:25 2014	1395614545	141	69	210	55
Sun Mar 23 23:42:25 2014	1395614545	136	74	210	52
Sun Mar 23 23:42:25 2014	1395614545	136	74	210	52
Sun Mar 23 23:42:25 2014	1395614545	136	74	210	52
Sun Mar 23 23:42:25 2014	1395614545	141	69	210	55
Sun Mar 23 23:42:25 2014	1395614545	136	75	210	52
Sun Mar 23 23:42:25 2014	1395614545	136	75	211	52
Sun Mar 23 23:42:25 2014	1395614545	141	70	211	55
Sun Mar 23 23:42:25 2014	1395614545	141	70	211	55
Sun Mar 23 23:42:25 2014	1395614545	120	90	211	78
Sun Mar 23 23:42:25 2014	1395614545	120	90	211	78
Sun Mar 23 23:42:25 2014	1395614545	136	75	211	52
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	78
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	78
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	79
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	79
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	78
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	79
Sun Mar 23 23:42:25 2014	1395614545	135	76	211	52
Sun Mar 23 23:42:25 2014	1395614545	135	76	211	52
Sun Mar 23 23:42:25 2014	1395614545	135	76	211	52
Sun Mar 23 23:42:25 2014	1395614545	135	76	211	52
Sun Mar 23 23:42:25 2014	1395614545	120	91	211	79
Sun Mar 23 23:42:25 2014	1395614545	135	77	212	51
Sun Mar 23 23:42:25 2014	1395614545	135	77	212	51
Sun Mar 23 23:42:25 2014	1395614545	135	77	212	51
Sun Mar 23 23:42:25 2014	1395614545	120	92	212	79
Sun Mar 23 23:42:25 2014	1395614545	120	93	213	81
Sun Mar 23 23:42:25 2014	1395614545	134	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	134	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	134	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	134	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	134	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	134	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	135	79	213	51
Sun Mar 23 23:42:25 2014	1395614545	132	81	213	81
Sun Mar 23 23:42:25 2014	1395614545	134	80	214	51
Sun Mar 23 23:42:25 2014	1395614545	134	80	214	51
Sun Mar 23 23:42:25 2014	1395614545	132	81	214	81
Sun Mar 23 23:42:25 2014	1395614545	134	80	214	51
Sun Mar 23 23:42:25 2014	1395614545	134	80	214	51
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	50
Sun Mar 23 23:42:25 2014	1395614545	132	82	214	81
Sun Mar 23 23:42:25 2014	1395614545	141	73	214	55
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	50
Sun Mar 23 23:42:25 2014	1395614545	132	81	214	81
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	81
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	51
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	51
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	51
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	51
Sun Mar 23 23:42:25 2014	1395614545	133	81	214	51
Sun Mar 23 23:42:25 2014	1395614545	141	74	215	55
Sun Mar 23 23:42:25 2014	1395614545	140	75	215	55
Sun Mar 23 23:42:25 2014	1395614545	140	75	215	55
Sun Mar 23 23:42:25 2014	1395614545	140	75	215	54
Sun Mar 23 23:42:25 2014	1395614545	120	96	216	94
Sun Mar 23 23:42:25 2014	1395614545	120	96	216	94
Sun Mar 23 23:42:25 2014	1395614545	120	96	216	94
Sun Mar 23 23:42:25 2014	1395614545	120	96	216	93
Sun Mar 23 23:42:25 2014	1395614545	120	96	216	93
Sun Mar 23 23:42:25 2014	1395614545	120	97	216	93
Sun Mar 23 23:42:25 2014	1395614545	120	97	216	93
Sun Mar 23 23:42:25 2014	1395614545	116	102	219	99
Sun Mar 23 23:42:25 2014	1395614545	140	79	219	55
Sun Mar 23 23:42:25 2014	1395614545	140	79	219	55
Sun Mar 23 23:42:25 2014	1395614545	116	103	219	102
Sun Mar 23 23:42:25 2014	1395614545	116	103	219	102
Sun Mar 23 23:42:25 2014	1395614545	116	103	219	102
Sun Mar 23 23:42:25 2014	1395614545	116	103	219	103
Sun Mar 23 23:42:25 2014	1395614545	116	103	219	102
Sun Mar 23 23:42:25 2014	1395614545	120	100	219	97
Sun Mar 23 23:42:25 2014	1395614545	116	104	219	102
Sun Mar 23 23:42:25 2014	1395614545	119	100	219	97
Sun Mar 23 23:42:25 2014	1395614545	116	103	219	103
Sun Mar 23 23:42:25 2014	1395614545	116	103	220	103
Sun Mar 23 23:42:25 2014	1395614545	120	100	220	97
Sun Mar 23 23:42:25 2014	1395614545	116	104	220	102
Sun Mar 23 23:42:25 2014	1395614545	119	100	220	97
Sun Mar 23 23:42:25 2014	1395614545	119	100	220	97
Sun Mar 23 23:42:25 2014	1395614545	116	104	220	103
Sun Mar 23 23:42:25 2014	1395614545	119	101	220	97
Sun Mar 23 23:42:25 2014	1395614545	119	101	220	98
Sun Mar 23 23:42:25 2014	1395614545	119	101	220	98
Sun Mar 23 23:42:25 2014	1395614545	119	101	220	98
Sun Mar 23 23:42:25 2014	1395614545	119	101	220	98
Sun Mar 23 23:42:25 2014	1395614545	119	101	220	98
Sun Mar 23 23:42:25 2014	1395614545	116	105	220	104
Sun Mar 23 23:42:25 2014	1395614545	116	105	220	104
Sun Mar 23 23:42:25 2014	1395614545	116	105	220	104
Sun Mar 23 23:42:25 2014	1395614545	116	105	220	104
Sun Mar 23 23:42:25 2014	1395614545	119	102	221	98
Sun Mar 23 23:42:25 2014	1395614545	119	102	221	98
Sun Mar 23 23:42:25 2014	1395614545	119	102	221	99
Sun Mar 23 23:42:25 2014	1395614545	116	105	221	104
Sun Mar 23 23:42:25 2014	1395614545	116	105	221	104
Sun Mar 23 23:42:25 2014	1395614545	116	105	221	104
Sun Mar 23 23:42:25 2014	1395614545	140	81	221	55
Sun Mar 23 23:42:25 2014	1395614545	139	81	221	54
Sun Mar 23 23:42:25 2014	1395614545	139	81	221	55
Sun Mar 23 23:42:25 2014	1395614545	139	81	221	54
Sun Mar 23 23:42:25 2014	1395614545	139	81	221	55
Sun Mar 23 23:42:25 2014	1395614545	119	102	221	99
Sun Mar 23 23:42:25 2014	1395614545	119	102	221	99
Sun Mar 23 23:42:25 2014	1395614545	140	81	221	55
Sun Mar 23 23:42:25 2014	1395614545	140	81	221	55
Sun Mar 23 23:42:25 2014	1395614545	115	105	221	105
Sun Mar 23 23:42:25 2014	1395614545	140	81	221	55
Sun Mar 23 23:42:25 2014	1395614545	116	105	221	104
Sun Mar 23 23:42:25 2014	1395614545	116	105	221	105
Sun Mar 23 23:42:25 2014	1395614545	125	96	221	83
Sun Mar 23 23:42:25 2014	1395614545	115	106	221	105
Sun Mar 23 23:42:25 2014	1395614545	127	94	221	82
Sun Mar 23 23:42:25 2014	1395614545	127	94	221	82
Sun Mar 23 23:42:25 2014	1395614545	126	96	221	83
Sun Mar 23 23:42:25 2014	1395614545	127	94	221	82
Sun Mar 23 23:42:25 2014	1395614545	119	103	222	102
Sun Mar 23 23:42:25 2014	1395614545	128	94	222	82
Sun Mar 23 23:42:25 2014	1395614545	119	103	222	102
Sun Mar 23 23:42:25 2014	1395614545	115	106	222	105
Sun Mar 23 23:42:25 2014	1395614545	116	106	222	105
Sun Mar 23 23:42:25 2014	1395614545	131	91	222	82
Sun Mar 23 23:42:25 2014	1395614545	139	83	222	55
Sun Mar 23 23:42:25 2014	1395614545	128	94	222	82
Sun Mar 23 23:42:25 2014	1395614545	139	83	222	54
Sun Mar 23 23:42:25 2014	1395614545	131	91	222	82
Sun Mar 23 23:42:25 2014	1395614545	124	98	222	96
Sun Mar 23 23:42:25 2014	1395614545	126	96	222	83
Sun Mar 23 23:42:25 2014	1395614545	124	97	222	96
Sun Mar 23 23:42:25 2014	1395614545	124	98	222	96
Sun Mar 23 23:42:25 2014	1395614545	131	91	222	82
Sun Mar 23 23:42:25 2014	1395614545	125	97	222	96
Sun Mar 23 23:42:25 2014	1395614545	139	83	222	54
Sun Mar 23 23:42:25 2014	1395614545	139	83	222	54
Sun Mar 23 23:42:25 2014	1395614545	131	91	222	82
Sun Mar 23 23:42:25 2014	1395614545	128	94	222	82
Sun Mar 23 23:42:25 2014	1395614545	125	97	222	96
Sun Mar 23 23:42:25 2014	1395614545	131	91	222	82
